Date,Open,High,Low,Close,Adj Close,Volume
2018-01-24,317.700012,331.600006,316.200012,329.899994,329.899994,38070520
2018-01-25,332.75,332.75,311.850006,313.149994,313.149994,42466150
2018-01-29,313.149994,316.899994,311,312.100006,312.100006,23600898
2018-01-30,312.049988,318.850006,311,313.549988,313.549988,25810404
2018-01-31,313,316.600006,307.850006,313.25,313.25,16409938
2018-02-01,316.899994,317.399994,305,306.049988,306.049988,19515991
2018-02-02,302.899994,305.75,295.5,297.350006,297.350006,23274673
2018-02-05,292.649994,300.399994,290,298.049988,298.049988,18940578
2018-02-06,285,297.299988,282.899994,291.75,291.75,30577218
2018-02-07,296.600006,297.899994,290,292.799988,292.799988,21463818
2018-02-08,292.899994,303.299988,292.549988,301.399994,301.399994,18932796
2018-02-09,297,300.600006,295,296.399994,296.399994,15750824
2018-02-12,288.25,292.399994,285.149994,288.75,288.75,50839665
2018-02-14,288.700012,288.700012,275,276.200012,276.200012,45641149
2018-02-15,274.799988,282.299988,274.25,278.700012,278.700012,26058237
2018-02-16,280.5,281.200012,270.049988,271.649994,271.649994,30338112
2018-02-19,271.5,272,256.649994,268.5,268.5,43847791
2018-02-20,269,274.200012,264.799988,269.649994,269.649994,33458021
2018-02-21,272.200012,274.100006,267.399994,273.299988,273.299988,23714454
2018-02-22,270.399994,273.600006,269.450012,272.600006,272.600006,25584062
2018-02-23,273.450012,277.200012,272.5,276.049988,276.049988,15482147
2018-02-26,280,280,273.850006,274.450012,274.450012,15306032
2018-02-27,273,275.899994,265.950012,267.600006,267.600006,20824909
2018-02-28,264.25,269.700012,260.799988,268,268,26810799
2018-03-01,266.299988,270,261.25,262.149994,262.149994,22859175
2018-03-05,260.450012,265,258.75,263.5,263.5,18484565
2018-03-06,265.850006,266,255,256.549988,256.549988,20778164
2018-03-07,255.050003,255.350006,246.050003,246.649994,246.649994,31262500
2018-03-08,247,257.950012,244.300003,256.799988,256.799988,33133336
2018-03-09,257,257.399994,251.649994,253.25,253.25,21536191
2018-03-12,254.100006,255.25,247.25,252.850006,252.850006,25332474
2018-03-13,251.300003,262.399994,249.600006,254.699997,254.699997,37647221
2018-03-14,252.5,257.850006,250,257.049988,257.049988,25471485
2018-03-15,257,258.799988,252.550003,253.699997,253.699997,18339890
2018-03-16,250.649994,255.699997,250.100006,252.300003,252.300003,25728297
2018-03-19,252.899994,253.600006,246.100006,247.949997,247.949997,18167594
2018-03-20,246.850006,252.25,245.350006,249.100006,249.100006,20556571
2018-03-21,251.75,254.300003,247.100006,248,248,19533972
2018-03-22,247,247.350006,240.649994,241.550003,241.550003,26828240
2018-03-23,237.800003,239.649994,232.350006,234.800003,234.800003,27150262
2018-03-26,234.75,247.850006,234.25,246.5,246.5,30373940
2018-03-27,250,255.5,248,254.350006,254.350006,31205051
2018-03-28,252,256.200012,248.699997,249.899994,249.899994,36673566
2018-04-02,251.800003,252,244.899994,246.149994,246.149994,14993188
2018-04-03,249.550003,252.800003,248.25,250.5,250.5,19883309
2018-04-04,251.699997,253,245.5,247.300003,247.300003,18824449
2018-04-05,252.600006,261.899994,250,259.299988,259.299988,22880821
2018-04-06,259.649994,261.450012,254.850006,259.700012,259.700012,24868860
2018-04-09,260.649994,262.75,257.600006,260.649994,260.649994,20208874
2018-04-10,261.100006,265,258.5,263.299988,263.299988,21201141
2018-04-11,263,263,256.299988,257.049988,257.049988,14885838
2018-04-12,257.5,257.5,252.25,253.800003,253.800003,18660913
2018-04-13,254,255.949997,249.699997,250.949997,250.949997,25654020
2018-04-16,249.350006,251.300003,247.100006,249,249,16408377
2018-04-17,251.399994,252.5,246.600006,248.149994,248.149994,15922452
2018-04-18,249.5,249.899994,245.300003,246.449997,246.449997,16142387
2018-04-19,247.100006,248.449997,245.199997,246.149994,246.149994,13166927
2018-04-20,245.850006,245.850006,239.5,241.199997,241.199997,15546939
2018-04-23,241.899994,244.850006,239.300003,242.449997,242.449997,12111837
2018-04-24,242,243.399994,239.600006,240.600006,240.600006,9486349
2018-04-25,239.699997,240.75,236.75,237.199997,237.199997,13124853
2018-04-26,238.399994,238.800003,232.5,233.199997,233.199997,24495144
2018-04-27,233.25,245.800003,233.25,242.600006,242.600006,31401889
2018-04-30,244.800003,249.699997,244.5,246.399994,246.399994,17263193
2018-05-02,245.899994,246.300003,239.75,241,241,12887066
2018-05-03,240.949997,243.399994,238.75,241.899994,241.899994,12939642
2018-05-04,243.5,243.899994,240.350006,241.949997,241.949997,12777310
2018-05-07,242.449997,248.199997,242.050003,246.5,246.5,15122614
2018-05-08,248,252.600006,244.600006,250.050003,250.050003,23293920
2018-05-09,249.800003,249.800003,246.300003,248,248,11429823
2018-05-10,248.25,250.199997,246.300003,247.949997,247.949997,13160967
2018-05-11,247.600006,251.600006,246.050003,250.350006,250.350006,11958589
2018-05-14,249.949997,255.800003,248.149994,253.600006,253.600006,18673849
2018-05-15,253,257.450012,245.899994,248,248,18026861
2018-05-16,245.5,248.699997,240.600006,243.100006,243.100006,17222004
2018-05-17,244.199997,246,241.149994,242.699997,242.699997,11721064
2018-05-18,243,244,237.850006,238.850006,238.850006,11873041
2018-05-21,243.550003,245.75,240.300003,244.449997,244.449997,18780730
2018-05-22,243.649994,259.700012,241,253.899994,253.899994,68713602
2018-05-23,254.649994,269.75,254.300003,263.200012,263.200012,71202072
2018-05-24,263.850006,269.700012,260.649994,268.5,268.5,34679642
2018-05-25,267.799988,268.399994,262.549988,266.950012,266.950012,22317308
2018-05-28,267.399994,274.200012,266.049988,272.049988,272.049988,18959368
2018-05-29,270.5,270.950012,262.799988,264.299988,264.299988,16107543
2018-05-30,260.5,268,259.950012,267.149994,267.149994,19320209
2018-05-31,266.850006,274.799988,263.149994,269.549988,269.549988,31935892
2018-06-01,269.25,269.799988,264.600006,266.700012,266.700012,16574717
2018-06-04,268,268.350006,261.299988,263,263,12933824
2018-06-05,260.899994,265.25,260.899994,263.549988,263.549988,14102731
2018-06-06,263,271.399994,262.200012,270.149994,270.149994,18315171
2018-06-07,271.049988,272.899994,268.399994,269.649994,269.649994,18773700
2018-06-08,268.950012,273.899994,267,273,273,14096549
2018-06-11,273.299988,278.399994,273.149994,274,274,18219428
2018-06-12,274,284.399994,274,282.850006,282.850006,31358021
2018-06-13,284,289.649994,283.649994,287.700012,287.700012,26748300
2018-06-14,286.549988,286.549988,281.299988,282.600006,282.600006,18513730
2018-06-15,282.75,283.450012,276.600006,277.450012,277.450012,16949917
2018-06-18,278,279.75,275.450012,276.850006,276.850006,13542420
2018-06-19,276,276.700012,269.75,272.600006,272.600006,20726975
2018-06-20,273.200012,274.75,271.100006,273.299988,273.299988,14002946
2018-06-21,274.75,274.75,268.100006,268.649994,268.649994,12954943
2018-06-22,269,273.700012,265.75,273.049988,273.049988,20784133
2018-06-25,271.850006,273.149994,267.200012,268.450012,268.450012,10934401
2018-06-26,267.25,271.200012,265.399994,267.399994,267.399994,16867009
2018-06-27,267.350006,267.350006,261,261.700012,261.700012,16277655
2018-06-28,260.399994,262,255.699997,257,257,21349738
2018-06-29,258.25,263.450012,258.200012,259.350006,259.350006,16244724
2018-07-02,258.950012,261.75,254,258.850006,258.850006,21896701
2018-07-03,259.600006,260.899994,256.399994,257.5,257.5,16099030
2018-07-04,255.75,258.350006,254.5,257.450012,257.450012,14206935
2018-07-05,257.899994,258.700012,255.149994,256.450012,256.450012,11215032
2018-07-06,256.100006,260.799988,255.550003,257.200012,257.200012,16174019
2018-07-09,258.200012,262.399994,257.950012,261.549988,261.549988,13220744
2018-07-10,263.850006,265.75,262.399994,263.75,263.75,11487165
2018-07-11,262.649994,262.649994,257.899994,259.100006,259.100006,12857179
2018-07-12,261.399994,264.5,261.149994,262.75,262.75,10642215
2018-07-13,262.100006,262.399994,256.799988,257.75,257.75,11976239
2018-07-16,257,257.5,251,251.600006,251.600006,8965623
2018-07-17,250.699997,259.850006,250.449997,259.049988,259.049988,16067598
2018-07-18,260.100006,262.5,256.149994,259.549988,259.549988,17641125
2018-07-19,259.399994,263.5,256.200012,260.200012,260.200012,9958284
2018-07-20,259.899994,263,258.549988,261.5,261.5,6120163
2018-07-23,262,267.5,260.600006,266.350006,266.350006,17013119
2018-07-24,267.200012,269.200012,265.549988,266.850006,266.850006,9320281
2018-07-25,268,272.850006,265.649994,271.850006,271.850006,13099277
2018-07-26,275.100006,289.399994,274.200012,287.700012,287.700012,53496546
2018-07-27,289.5,297,285.100006,286.75,286.75,32175436
2018-07-30,289.200012,299.549988,289.200012,297.399994,297.399994,40949610
2018-07-31,297,302.399994,291.799988,293.5,293.5,36510328
2018-08-01,294.5,298,288.350006,295.100006,295.100006,33885474
2018-08-02,293,296.399994,290.549988,293.899994,293.899994,15665209
2018-08-03,294.600006,299.950012,294.5,299.25,299.25,18254462
2018-08-06,300.600006,311.350006,300.600006,308.5,308.5,31576923
2018-08-07,309.850006,311.700012,303.049988,304.049988,304.049988,23929123
2018-08-08,304.049988,310.899994,303.049988,308.700012,308.700012,20498279
2018-08-09,312.950012,319.850006,310.149994,317.399994,317.399994,46464355
2018-08-10,317.649994,326.399994,300.5,304.450012,304.450012,111510771
2018-08-13,296,302.799988,291.100006,294.149994,294.149994,58127432
2018-08-14,296.700012,298.950012,293.350006,294.899994,294.899994,25294933
2018-08-16,293.5,298.399994,290.25,292.700012,292.700012,31083900
2018-08-17,295,302.700012,294.049988,302.100006,302.100006,21931134
2018-08-20,304.100006,308.700012,303.600006,307.649994,307.649994,20240462
